pdb,partner1,partner2,database,cms,dslf_fa13,fa_atr,fa_dun_dev,fa_dun_rot,fa_dun_semi,fa_elec,fa_intra_atr_xover4,fa_intra_elec,fa_intra_rep_xover4,fa_intra_sol_xover4,fa_rep,fa_sol,hbond_bb_sc,hbond_lr_bb,hbond_sc,hbond_sr_bb,hxl_tors,ifa_complex_normalized,ifa_dG_cross,ifa_dG_cross_dSASAx100,ifa_dG_separated,ifa_dG_separated_dSASAx100,ifa_dSASA_hphobic,ifa_dSASA_int,ifa_dSASA_polar,ifa_delta_unsatHbonds,ifa_hbond_E_fraction,ifa_hbonds_int,ifa_nres_all,ifa_nres_int,ifa_packstat,ifa_per_residue_energy_int,ifa_sc_value,ifa_side1_normalized,ifa_side1_score,ifa_side2_normalized,ifa_side2_score,interaction_energy,lk_ball,lk_ball_bridge,lk_ball_bridge_uncpl,lk_ball_iso,omega,p_aa_pp,pro_close,rama_prepro,ref,total_score,dG_exp
1m10,A,B,benchmark,496.437927246094,-3.22767756625728,-2701.93850221512,102.994953485167,239.507615022193,407.651051828039,-723.372901221567,-166.049946685336,-101.623155146494,94.6166747372107,108.070768950656,331.629362792978,1784.21995677514,-71.8796622574094,-158.078381605457,-50.082915913662,-124.048983363325,91.0896208078606,-2.28352832794189,-51.5328063964844,-2.42105507850647,-51.5328063964844,-2.42105507850647,1045.42602539063,2128.52685546875,1083.10083007813,5,0.291618108749389,13,466,84,0.461484849452972,-2.38382935523987,0.664576888084411,-2.06708669662476,-101.287246704102,-2.82726907730102,-98.9544219970703,-43.8413180666072,971.227577839276,-4.52535511100574,-28.8147107373969,-1023.36123534087,29.7199260939824,-88.1006099111213,6.0561260164369,152.094015485211,-137.8978,-1064.12418724086,-11.2
4xwj,A,B,pdbbind,464.821136474609,0.0,-1378.92452364461,42.5483861121047,123.266034019696,231.532944489162,-474.788567879283,-84.2128688753243,-45.8297085627224,42.9043914414409,55.2039251043208,147.487816807875,1056.65512068797,-33.5851475117406,-27.573762178098,-34.9879343245885,-156.491005812089,52.9979263704817,-2.18929266929626,-61.0692253112793,-4.01725101470947,-61.0692253112793,-4.01725101470947,903.25341796875,1520.17443847656,616.920959472656,3,0.185776725411415,10,236,55,0.558089971542358,-2.80557894706726,0.705816686153411,-2.68362021446228,-91.2430877685547,-3.00303602218628,-63.0637588500977,-61.069224195164,583.905945288841,-1.45646696911282,-9.7399194645687,-587.808687776809,15.4550826865462,-42.213417734424,1.09262943445565,44.2738789154362,-36.385158,-516.673087375038,-11.3936989993842
2p47,A,B,pdbbind,354.356689453125,-4.69241898395547,-1279.02410302318,40.7624703037217,120.809316118319,203.412853416848,-430.86875743502,-66.2793032121633,-63.6818527087264,23.0061406008709,44.835873647377,126.65916683389,891.258733877583,-57.2533669967625,-107.898760164938,-24.4751469784039,-39.2188168204853,71.7073623185433,-2.41659784317017,-47.4622917175293,-3.90693068504333,-47.4622917175293,-3.90693068504333,701.007690429688,1214.82299804688,513.815307617188,7,0.190113082528114,7,244,53,0.721990048885345,-2.56575131416321,0.739309430122375,-2.51560926437378,-65.4058380126953,-2.61403632164001,-70.5789794921875,-45.7448526784168,469.937965169869,-2.2579330471294,-15.7287055253541,-500.768096201053,25.8274378865599,-46.1480625132619,2.92546348971193,28.0528259083417,-0.550169999999989,-589.649884038796,-9.46179171662474
2kso,A,B,pdbbind,218.509902954102,0.0,-699.831024482255,26.5449415743775,80.7090184407209,138.14425842167,-199.909713837265,-48.3015345632675,-33.924196848457,24.2382136265136,36.9268909746804,85.9784254730591,527.353105433561,-11.1215025849757,-5.50657248730127,-12.3729260847406,-73.0276011533999,24.5941793598308,-1.35126769542694,-23.768871307373,-2.87270593643189,-23.768871307373,-2.87270593643189,448.84521484375,827.403564453125,378.558349609375,2,0.213426709175109,4,124,28,0.620607435703277,-0.918844163417816,0.694797217845916,-1.44163906574249,-18.7413082122803,-0.46575516462326,-6.98632764816284,-23.7688705462733,276.474422532618,-0.785048900007143,-5.67733235182325,-291.732616299254,9.02880112015545,-16.2502421492587,0.270153679451463,21.9426716729522,-21.321958,-167.557187432415,-7.20504937714546
4z9k,A,B,pdbbind,569.070556640625,-1.96404433303268,-2210.83123241229,55.6380669305672,175.652650962142,316.851095964973,-682.40289844654,-121.353849150438,-83.5670875160958,58.2297498214846,78.8752955215202,232.00343457056,1443.90733465832,-66.7345147425437,-117.762556708543,-54.4153591309979,-132.089976191827,89.7195871965884,-2.97315430641174,-76.6775665283203,-4.2441840171814,-76.6775665283203,-4.2441840171814,1047.34936523438,1806.65051269531,759.301086425781,4,0.188454717397689,10,375,75,0.709416925907135,-3.16264033317566,0.787415266036987,-3.44089603424072,-144.517639160156,-2.80849695205689,-92.6803970336914,-71.7075039393532,814.169836832638,-3.44365358149905,-24.4953015811022,-845.681718857521,28.576421863986,-85.5477065682045,2.57886742273286,37.8551284030883,-18.700406,-1114.93283507203,-11.8110730549095
4xkl,A,B,pdbbind,288.794097900391,0.0,-583.472174162028,18.6375741013049,61.6215753780225,98.2078017719678,-196.456846746593,-36.1603697799246,-15.6692737343098,18.8343906663708,23.401569038971,60.4709873631491,412.902092556251,-11.7615685391372,-32.3039307762421,-9.87629359306822,-34.8459876161142,24.613304820594,-2.40482187271118,-37.3118438720703,-3.83179879188538,-37.3118438720703,-3.83179879188538,697.090881347656,973.7421875,276.651336669922,7,0.123967312276363,3,108,32,0.615932285785675,-2.33168268203735,0.78464138507843,-2.66974091529846,-50.7250785827637,-1.83759760856628,-23.8887691497803,-37.3118427709313,212.727284357987,-1.00466931119485,-6.18198154554554,-222.12815050837,14.0658157660243,-22.3071916253539,2.82882226935977,10.3277375175318,-46.191272,-259.720754330347,-6.01335921265207
5j28,A,C,pdbbind,795.049743652344,0.0,-2017.63306888013,46.9471721610793,176.515029631378,326.921518610837,-608.765087697511,-119.722646602967,-53.8861294648262,54.8079013854953,79.4388107345737,224.584279408821,1327.40977349994,-68.573019073879,-92.9309188941672,-36.8145735805793,-124.144662345019,40.7980228644465,-2.7762668132782,-88.5413513183594,-3.1730465888977,-88.5413513183594,-3.1730465888977,1699.81396484375,2790.4208984375,1090.60693359375,8,0.15291453897953,12,326,97,0.532326757907867,-2.82105779647827,0.743231058120727,-3.25404334068298,-208.258773803711,-1.98132836818695,-65.3838348388672,-80.3472907869799,718.1213153292,-2.03781645000399,-14.7266187854345,-749.861799409986,41.8418583719269,-73.4902094880236,2.00422578844668,88.1283307655871,-69.9946700000001,-905.062982120797,-9.16015765410961
5xoc,A,B,pdbbind,692.993530273438,-1.05094067847476,-1853.88464212147,44.7436601146081,164.610746561875,278.299538754798,-537.191248933658,-110.054105184457,-58.3053574361311,55.5001119569634,68.2282096477789,209.37689768018,1199.54204992986,-60.1890571818015,-112.926661053425,-25.6053044272423,-99.6692484376528,59.1701870509117,-2.44953060150146,-84.2371597290039,-3.58407545089722,-84.2371597290039,-3.58407545089722,1645.18176269531,2350.31762695312,705.1357421875,7,0.171507969498634,11,327,83,0.610876441001892,-2.3445565700531,0.737814724445343,-2.84744381904602,-145.219635009766,-1.54307973384857,-49.3785514831543,-78.4346171299655,671.078684520548,-2.21807372643588,-15.3793756642937,-695.223120399396,26.4469861218073,-64.2368989738443,1.89896551742032,64.1026452516107,-8.06114799999999,-800.996499109925,-6.95344370584899
3eqs,A,B,pdbbind,414.120330810547,0.0,-575.609904813352,18.8775853924328,56.1143958039837,85.5938591130425,-182.766613722989,-37.1708292716181,-21.2969373833513,15.9108614695293,20.8339998061313,64.2453998803085,383.639954706314,-24.003614488625,-15.5335218509474,-8.33031366396924,-48.8593491419968,20.468704589054,-2.83824610710144,-51.4520874023438,-4.24236059188843,-51.4520874023438,-4.24236059188843,909.421630859375,1212.81726074219,303.395690917969,4,0.062754422426223,3,95,40,0.613709092140197,-3.14184093475342,0.782403886318206,-3.1905472278595,-92.5258712768555,-3.01343321800232,-33.1477661132813,-51.4520861448566,209.350102982338,-0.528932444561313,-3.30760921262624,-219.410819332739,5.46227921787293,-16.4632452839657,0.60232262357844,15.0045331166356,-12.455682,-269.63337390952,-11.5832423519649
3p9w,A,B,pdbbind,520.770080566406,-5.06958713986105,-1141.07865750478,33.1498701598663,109.564828448441,208.542494572727,-376.478968641833,-70.7289437414221,-49.8387103321833,29.8691208537365,46.8918693984934,118.845872280241,765.834675076717,-37.2005976616352,-124.393076425918,-25.0581637277795,-27.1077804998429,44.2982733113949,-2.57755613327026,-56.7140045166016,-3.0457079410553,-56.7140045166016,-3.0457079410553,959.426086425781,1862.09594726563,902.669860839844,16,0.285402804613113,12,219,69,0.681346833705902,-2.90986943244934,0.607804775238037,-3.27626323699951,-114.669212341309,-2.53269934654236,-86.1117782592774,-49.1690934593738,410.167060816841,-1.64275968478006,-11.1583148918189,-427.752803955347,26.8039319616928,-63.1382133232892,2.55975686613865,26.3027816734146,-26.668776,-564.484818110789,-10.6355051785901
6jb8,A,B,pdbbind,427.526184082031,-4.67918757834361,-1456.03157631898,37.4803329495486,121.395946564259,192.337581314315,-488.586635784521,-76.7412362443635,-65.7951401139678,26.1304148502576,52.8654572410939,142.883171076112,1017.26172482921,-53.7525090998242,-95.1310334826827,-46.1370881636027,-77.3436936015276,74.7188337822529,-2.87941336631775,-56.4197998046875,-3.47456669807434,-56.4197998046875,-3.47456669807434,823.187866210938,1623.79382324219,800.60595703125,5,0.250687927007675,12,254,49,0.730429947376251,-2.98414325714111,0.73278534412384,-3.08537125587463,-70.9635391235352,-2.89459538459778,-75.2594833374023,-56.4197993706901,555.604495531056,-2.40478913190855,-17.7044658092977,-578.835869800519,27.4644878409076,-59.4566600645053,2.26936018784485,8.91151997734744,31.905544,-731.371015049843,-13.4915973713443
3onw,A,C,pdbbind,1067.03515625,0.0,-2023.86976990523,44.8029385248367,189.885143001068,356.811538175513,-632.725587999367,-126.442626006107,-81.5481164008645,48.2576807583463,85.9354772778364,190.472735004023,1461.89762849833,-75.7631868194738,-44.9120580841411,-44.5142499480582,-176.587530424128,72.7627319803069,-2.38505673408508,-126.87281036377,-3.49906396865845,-125.407699584961,-3.45865726470947,2170.0185546875,3625.9072265625,1455.888671875,8,0.182778403162956,18,351,122,0.532955348491668,-1.94122922420502,0.730581760406494,-2.00100469589233,-176.088424682617,-1.7865161895752,-60.7415504455566,-124.333743992837,782.242234718445,-2.9581298917385,-19.6657028842304,-812.459130200752,29.4428297695256,-60.7628856674863,0.958645125984217,37.0872467099873,-35.502748,-837.154892687379,-11.7847360567005
5yis,A,C,pdbbind,544.946105957031,0.0,-784.562961373967,20.7687536235736,81.1633038495724,150.654757913424,-252.837846779347,-52.752020129261,-24.4085714935928,24.321596663265,35.3727149737099,79.5106968344425,577.7087582266,-30.9559093270134,-27.8652474293587,-21.4888201740297,-51.1007324317651,18.8495061108228,-2.72483944892883,-68.1515121459961,-3.52366018295288,-68.1515121459961,-3.52366018295288,1215.7763671875,1934.111328125,718.334899902344,1,0.187087088823318,13,139,62,0.581853449344635,-3.01379370689392,0.702280223369598,-3.7566921710968,-146.511001586914,-1.75409591197968,-40.3442077636719,-65.4058793995999,291.328341905061,-0.987616248697547,-7.33106321847662,-308.374714614369,6.53176233920982,-32.6433389772126,0.545367117103584,0.538809761182294,-70.738218,-378.752690879122,-11.4279562222
1u0s,Y,A,pdbbind,502.989624023438,0.0,-1189.70750744134,40.1973111136553,125.32194033943,176.67257527901,-410.066028434541,-72.3461648309512,-37.4654768540339,35.9257285339834,47.2956792443642,128.086449568974,833.055070214991,-29.2636756877811,-69.3910644038037,-20.020148185902,-80.3120892815703,30.9933247490157,-2.64142346382141,-61.9257354736328,-3.49298477172852,-61.9257354736328,-3.49298477172852,999.783386230469,1772.86010742188,773.076782226562,4,0.10804346948862,6,204,60,0.610990822315216,-2.66048765182495,0.796053528785705,-2.92552042007446,-105.318733215332,-2.26293849945068,-54.3105239868164,-61.9257350513508,473.024768212485,-1.4009903547688,-9.05601337939264,-470.052752736116,12.5890684935644,-42.5444974997507,1.11264324558958,24.0376312863353,-35.536192,-538.850410808552,-9.05624224845091
3bzd,A,B,pdbbind,318.997467041016,-1.77848936537287,-1888.61279092766,63.6926695095866,218.657827521941,370.321313835702,-597.563287259568,-118.57416354332,-110.641913075098,60.4686626024865,89.9950629227907,222.536761944481,1352.49164221857,-73.3822188521438,-136.297606756814,-36.0535222942341,-54.6395844342865,82.6212532490029,-2.06903958320618,-28.8279151916504,-2.13773679733276,-28.8279151916504,-2.13773679733276,732.788757324219,1348.52490234375,615.736206054688,11,0.21520572900772,5,343,59,0.630026876926422,-1.58658134937286,0.620335459709167,-2.22767782211304,-60.1473045349121,-1.04565608501434,-33.460994720459,-28.8279146769792,698.065646071773,-4.03513101794691,-27.0834397667067,-739.2941003462,39.6057212742436,-83.6466237500917,5.7052759921941,54.4470700881673,-96.6866299999999,-709.680594158496,-5.48117403193896
5vkl,A,B,pdbbind,680.646423339844,0.0,-1284.46708739607,37.4112059673638,125.757931406193,236.631422840553,-420.802755507392,-86.1257872551233,-45.4870925339218,33.6674852698489,58.4919190195612,124.25328901918,914.377771276308,-55.0899017903158,-61.8358929332742,-39.1441834891304,-79.8278131653047,39.730999422584,-2.82150053977966,-84.5521926879883,-3.56643438339233,-84.5521926879883,-3.56643438339233,1382.91174316406,2370.77661132812,987.864868164062,7,0.200898855924606,14,222,74,0.545267224311828,-2.69204235076904,0.690446853637695,-3.21360540390015,-173.534698486328,-1.28382205963135,-25.6764411926269,-82.2299679305835,483.060120739321,-1.98857478603454,-14.4335267860859,-506.215112290069,22.2155349438696,-49.9227819072066,1.1995499843805,15.9332615289209,-73.763124,-626.373142421847,-9.47731622667566
2yq7,A,B,pdbbind,656.671203613281,0.0,-961.624397451735,19.6948444878722,69.4826304667878,163.79133875296,-303.836133608492,-64.3685520074507,-38.1804057277316,21.3907168439947,43.4169895934192,85.2908056778573,734.862915028396,-10.3401019039425,-3.25013695731875,-17.7007477677404,-128.828826119307,28.5294666878023,-2.12556672096252,-82.825553894043,-4.5264482498169,-82.825553894043,-4.5264482498169,1239.44921875,1829.81335449219,590.364196777344,6,0.109913028776645,6,163,64,0.688000738620758,-2.6165623664856,0.838581562042236,-2.96800446510315,-136.528198242188,-1.71843230724335,-30.9317817687988,-82.8255552608937,397.640456952534,-1.11176476677868,-8.01809224851875,-411.731352856159,12.787146992102,-23.160000730044,0.485254304393889,34.0665099594684,14.244056,-346.467380397631,-10.1717320878604
1cso,E,I,pdbbind,365.130706787109,-5.85651247457126,-1317.78419668224,23.4166719839723,85.3579528708823,134.795523267244,-425.179158424594,-59.0954675660761,-72.805402292366,25.2825077085986,41.818946863527,148.182375554569,885.901952555319,-63.382951260179,-123.273671924522,-20.7125287611503,-43.9604249685134,104.35233844175,-3.06796336174011,-45.0344848632813,-3.52479791641235,-45.0344848632813,-3.52479791641235,784.328247070313,1277.64733886719,493.319122314453,7,0.178212970495224,5,236,66,0.785666704177856,-3.13245224952698,0.768902420997619,-3.41181874275208,-160.355484008789,-2.44138813018799,-46.3863754272461,-37.0087567910932,499.215775845333,-1.99196308550219,-14.8797103129597,-519.317914160479,12.1569680980851,-72.2025008068776,2.11733854646716,37.7435256129468,16.061196,-724.039329371334,-10.0385564852734
1ffw,A,B,benchmark,364.131469726563,0.0,-1095.43319574,31.6180266869297,103.460341712229,167.865013698856,-381.517186697911,-65.1181971082471,-42.9269387400248,38.2050123033231,44.4603095868002,110.77472807644,774.508025145894,-27.4083399408313,-52.2416049142101,-17.9455757707232,-82.1229895095845,32.7138806917822,-2.63792562484741,-42.3634910583496,-3.21609020233154,-42.3634910583496,-3.21609020233154,779.660705566406,1317.23571777344,537.575073242188,2,0.09796504676342,4,195,47,0.627061784267425,-2.53175687789917,0.750198602676391,-2.6019697189331,-62.4472732543945,-2.45849132537842,-56.5452995300293,-42.3634893153358,428.534046359382,-1.4632815903889,-9.30199812380524,-440.28586772203,7.15148677222584,-47.6083392787673,0.666286647502368,13.832312371068,-4.811434,-514.395479084095,-8.1
3cph,G,A,benchmark,481.121032714844,0.0,-3582.29089096307,98.5996333607403,324.941117434825,546.508898441664,-1133.06974518351,-208.737414681718,-139.978293623729,87.1405639102086,141.189138729089,372.830682420453,2485.18135302182,-115.015969761575,-182.197432365605,-74.2064426719279,-206.389749886737,147.021099586167,-2.79978466033935,-57.4145622253418,-3.31390261650085,-57.4145622253418,-3.31390261650085,949.566711425781,1732.5361328125,782.969482421875,12,0.217857882380485,11,615,71,0.579992353916168,-2.68568015098572,0.612241625785827,-3.03170084953308,-133.394836425781,-2.1217942237854,-57.2884483337402,-56.4689253047565,1334.28176614088,-5.50120360322811,-36.7233776148094,-1393.93538355422,51.9540764824139,-146.750396975007,2.78194813311556,73.5489568845967,-163.050532,-1721.86759833916,-8.8
5ip4,A,E,pdbbind,337.561584472656,-0.689826616177744,-1018.2554697524,28.7630206724383,104.571108533778,153.245271123778,-324.251907445265,-63.8699726532651,-42.3367691735,28.7611861799263,42.9634120937528,105.078129072283,666.15137085102,-35.4396636405508,-87.7719639455607,-21.1293836330617,-42.1447985368442,38.0182242644734,-2.66431283950806,-40.9769401550293,-3.26204752922058,-40.9769401550293,-3.26204752922058,676.347473144531,1256.17236328125,579.824890136719,5,0.269936114549636,8,193,47,0.56204342842102,-2.67458581924439,0.672804832458496,-2.26082158088684,-47.4772529602051,-3.00877976417541,-78.2282791137695,-40.1159363030359,376.878554696284,-1.77892609474755,-11.7937457725329,-393.844334406883,11.8201544842504,-44.7887090701878,0.821415743867576,15.6491786690104,1.16205200000002,-514.212392356107,-8.65727000686559
3b08,A,B,pdbbind,453.224456787109,0.0,-1121.45993249301,27.8667688579583,119.494221521681,197.670201989766,-375.224651290442,-71.6565776880616,-37.0506976097257,34.1367468018024,48.0773896863346,113.540897666079,825.097041585936,-23.9985727392232,-64.9389751365753,-18.6247752197378,-64.6754992460401,49.9953930815864,-2.52771544456482,-42.8889427185059,-2.44508743286133,-42.8889427185059,-2.44508743286133,1108.38806152344,1754.08618164063,645.698120117187,10,0.114706389605999,4,209,72,0.580578505992889,-2.3609721660614,0.620892763137817,-2.95006442070007,-123.902702331543,-1.53624320030212,-46.0872955322266,-40.6610213354353,419.530146045983,-2.2514754205516,-14.5659966903305,-433.237412673806,12.4807486749365,-44.5515387150845,1.30898392241244,8.5783711005023,-113.833318,-528.292511987606,-6.49991556609711
2omt,A,B,pdbbind,671.670471191406,0.0,-3172.64785674972,85.0480573000884,247.679258561086,466.438982554726,-973.087887663101,-168.048972852216,-176.31242413067,76.2277897270832,117.083899138687,344.324788991774,2052.89396124576,-148.153970173273,-235.94954600909,-60.8799634073281,-111.770409741102,213.798197608124,-2.92545294761658,-86.4132385253906,-3.05495285987854,-86.4132385253906,-3.05495285987854,1411.93518066406,2828.62768554687,1416.6923828125,20,0.114532627165317,9,566,127,0.554497897624969,-2.97819542884827,0.590701460838317,-2.99573683738708,-245.650421142578,-2.94623136520386,-132.580413818359,-86.4132404926537,1162.06347121757,-5.94992591083604,-41.2297758914998,-1211.29162521301,70.2311919117436,-111.785935290165,7.18448718896695,162.230250705029,-243.90247,-1655.80642688137,-9.54972832887368
